Task,T3448
Scope 1/1, Sample 1/24 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
2.0370,492,222.9,20.7,0.0185,,
2.0455,493,223.3,20.7,0.0060,,
2.0540,494,223.6,20.7,0.0060,,
2.0625,496,223.9,20.7,0.0055,,
2.0710,496,224.2,20.7,0.0170,,
2.0790,498,224.5,20.7,0.0055,,
2.0870,498,224.9,20.7,0.0200,,
2.0950,499,225.1,20.7,0.0055,,
2.1035,500,225.4,20.7,0.0060,,
2.1120,502,225.8,20.7,0.0055,,
2.1205,502,226.0,20.7,0.0170,,
2.1290,504,226.4,20.7,0.0055,,
2.1375,504,226.5,20.7,0.0210,,
2.1450,505,226.8,20.7,0.0055,,
2.1535,506,227.0,20.7,0.0060,,
2.1615,508,227.3,20.7,0.0055,,
2.1700,508,227.6,20.7,0.0170,,
2.1785,510,227.8,20.7,0.0055,,
2.1870,510,228.1,20.7,0.0210,,
2.1945,511,228.3,20.7,0.0055,,
2.2030,512,228.6,20.7,0.0060,,
2.2115,514,228.9,20.7,0.0055,,
2.2200,514,229.1,20.7,0.0170,,
2.2285,516,229.4,20.7,0.0055,,
2.2365,516,229.6,20.7,0.0200,,
2.2445,517,229.8,20.7,0.0055,,
2.2525,518,230.1,20.7,0.0055,,
2.2610,520,230.4,20.7,0.0055,,
2.2695,520,230.6,20.7,0.0170,,
2.2780,522,230.7,20.7,0.0055,,
2.2865,522,231.0,20.7,0.0210,,
2.2940,523,231.2,20.7,0.0055,,
2.3025,524,231.5,20.7,0.0060,,
2.3110,526,231.7,20.7,0.0055,,
2.3195,526,231.9,20.7,0.0170,,
2.3275,528,232.1,20.7,0.0055,,
2.3355,528,232.3,20.7,0.0200,,
2.3440,529,232.5,20.7,0.0060,,
2.3520,530,232.8,20.7,0.0055,,
2.3605,532,233.0,20.7,0.0055,,
2.3690,532,233.2,20.7,0.0170,,
2.3775,534,233.4,20.7,0.0055,,
2.3850,534,233.6,20.7,0.0185,,
2.3935,535,233.7,20.7,0.0060,,
2.4015,536,234.0,20.7,0.0055,,
2.4095,538,234.2,20.7,0.0055,,
2.4140,538,234.4,20.7,0.0090,,
2.4145,540,234.5,20.7,0.0005,,
2.4150,540,234.7,20.7,0.0010,,
2.4160,541,234.7,20.7,0.0005,,
2.4175,542,234.7,20.7,0.0010,,
2.4195,544,234.7,20.7,0.0015,,
2.4220,544,234.8,20.7,0.0050,,
2.4260,546,234.8,20.7,0.0025,,
2.4300,546,234.9,20.7,0.0100,,
2.4355,547,235.0,20.7,0.0040,,
Scope 1/1, Sample 13/24 (INITIAL_2_20200916_RUN_11)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-61.7,20.6,NaN,,
0.0005,1,-62.6,20.6,0.0005,,
0.0025,2,-62.8,20.6,0.0020,,
0.0050,3,-62.9,20.6,0.0025,,
0.0090,4,-63.1,20.6,0.0035,,
0.0150,5,-63.2,20.6,0.0055,,
0.0235,6,-63.4,20.6,0.0085,,
0.0315,7,-63.4,20.6,0.0080,,
0.0395,8,-63.4,20.6,0.0080,,
0.0480,9,-63.3,20.6,0.0075,,
0.0565,10,-63.2,20.6,0.0075,,
0.0650,11,-63.0,20.6,0.0075,,
0.0735,12,-62.7,20.6,0.0085,,
0.0810,13,-62.4,20.6,0.0075,,
0.0895,14,-61.9,20.6,0.0085,,
0.0980,15,-61.4,20.6,0.0085,,
0.1060,16,-60.9,20.6,0.0075,,
0.1145,17,-60.4,20.6,0.0075,,
0.1230,18,-59.8,20.6,0.0075,,
0.1305,19,-59.2,20.6,0.0075,,
0.1390,20,-58.6,20.6,0.0085,,
0.1475,21,-57.8,20.6,0.0085,,
0.1560,22,-57.1,20.6,0.0075,,
0.1645,23,-56.3,20.6,0.0075,,
0.1730,24,-55.6,20.6,0.0075,,
0.1805,25,-54.8,20.6,0.0075,,
0.1890,26,-53.9,20.6,0.0085,,
0.1975,27,-53.0,20.6,0.0075,,
0.2055,28,-52.1,20.6,0.0075,,
0.2140,29,-51.1,20.6,0.0075,,
0.2225,30,-50.2,20.6,0.0075,,
0.2300,31,-49.3,20.6,0.0075,,
0.2385,32,-48.3,20.6,0.0085,,
0.2470,33,-47.3,20.6,0.0085,,
0.2555,34,-46.3,20.6,0.0075,,
0.2640,35,-45.3,20.6,0.0075,,
0.2720,36,-44.3,20.6,0.0075,,
0.2800,37,-43.5,20.6,0.0080,,
0.2885,38,-42.5,20.6,0.0085,,
0.2965,39,-41.7,20.6,0.0075,,
0.3050,40,-40.7,20.6,0.0075,,
0.3135,41,-39.8,20.6,0.0075,,
0.3220,42,-39.0,20.6,0.0075,,
0.3295,43,-38.2,20.6,0.0075,,
0.3380,44,-37.4,20.6,0.0085,,
0.3465,45,-36.7,20.6,0.0075,,
0.3550,46,-35.9,20.6,0.0075,,
0.3635,47,-35.1,20.6,0.0075,,
0.3715,48,-34.4,20.6,0.0075,,
0.3795,49,-33.8,20.6,0.0080,,
0.3875,50,-33.1,20.6,0.0080,,
0.3960,51,-32.4,20.6,0.0085,,
0.4045,52,-31.7,20.6,0.0075,,
0.4130,53,-31.0,20.6,0.0075,,
0.4215,54,-30.3,20.6,0.0075,,
0.4290,55,-29.8,20.6,0.0075,,
0.4375,56,-29.1,20.6,0.0085,,
0.4460,57,-28.5,20.6,0.0085,,
0.4545,58,-27.9,20.6,0.0075,,
0.4625,59,-27.3,20.6,0.0075,,
0.4710,60,-26.6,20.6,0.0075,,
0.4785,61,-26.1,20.6,0.0075,,
0.4870,62,-25.5,20.6,0.0085,,
0.4955,63,-24.8,20.6,0.0075,,
0.5040,64,-24.3,20.6,0.0075,,
0.5125,65,-23.6,20.6,0.0075,,
0.5210,66,-23.0,20.6,0.0075,,
0.5285,67,-22.5,20.6,0.0075,,
0.5370,68,-21.9,20.6,0.0085,,
0.5455,69,-21.3,20.6,0.0075,,
0.5535,70,-20.7,20.6,0.0075,,
0.5620,71,-20.2,20.6,0.0075,,
0.5705,72,-19.7,20.6,0.0075,,
0.5780,73,-19.2,20.6,0.0075,,
0.5865,74,-18.5,20.6,0.0085,,
0.5950,75,-18.1,20.6,0.0085,,
0.6035,76,-17.5,20.6,0.0075,,
0.6120,77,-16.9,20.6,0.0075,,
0.6205,78,-16.4,20.6,0.0075,,
0.6280,79,-16.0,20.6,0.0075,,
0.6365,80,-15.3,20.6,0.0085,,
0.6445,81,-14.8,20.6,0.0075,,
0.6530,82,-14.4,20.6,0.0075,,
0.6615,83,-13.9,20.6,0.0075,,
0.6700,84,-13.4,20.6,0.0075,,
0.6775,85,-12.8,20.6,0.0075,,
0.6860,86,-12.3,20.6,0.0085,,
0.6945,87,-11.8,20.6,0.0085,,
0.7030,88,-11.2,20.6,0.0075,,
0.7115,89,-10.7,20.6,0.0075,,
0.7195,90,-10.2,20.6,0.0075,,
0.7275,91,-9.7,20.6,0.0080,,
0.7355,92,-9.2,20.6,0.0080,,
0.7440,93,-8.7,20.6,0.0085,,
0.7525,94,-8.2,20.6,0.0075,,
0.7610,95,-7.7,20.6,0.0075,,
0.7695,96,-7.2,20.6,0.0075,,
0.7770,97,-6.8,20.6,0.0075,,
0.7855,98,-6.2,20.6,0.0085,,
0.7940,99,-5.8,20.6,0.0085,,
0.8025,100,-5.2,20.6,0.0075,,
0.8105,101,-4.6,20.6,0.0075,,
0.8190,102,-4.0,20.6,0.0075,,
0.8275,103,-3.5,20.6,0.0085,,
0.8350,104,-2.9,20.6,0.0075,,
0.8435,105,-2.4,20.6,0.0085,,
0.8520,106,-1.7,20.6,0.0075,,
0.8605,107,-1.2,20.6,0.0075,,
0.8690,108,-0.6,20.6,0.0075,,
0.8775,109,0.0,20.6,0.0085,,
0.8850,110,0.5,20.6,0.0075,,
0.8935,111,0.3,20.6,0.0085,,
0.9015,112,0.8,20.6,0.0075,,
0.9100,113,1.3,20.6,0.0075,,
0.9185,114,1.9,20.6,0.0075,,
0.9260,115,2.5,20.6,0.0075,,
0.9345,116,3.6,20.6,0.0085,,
0.9430,117,3.7,20.6,0.0085,,
0.9515,118,4.4,20.6,0.0075,,
0.9600,119,5.0,20.6,0.0075,,
0.9685,120,5.5,20.6,0.0075,,
0.9760,121,5.9,20.6,0.0075,,
0.9845,122,6.3,20.6,0.0085,,
0.9930,123,6.8,20.6,0.0085,,
1.0010,124,7.3,20.6,0.0075,,
1.0095,125,7.8,20.6,0.0075,,
1.0180,126,8.6,20.6,0.0075,,
1.0255,127,9.3,20.6,0.0075,,
1.0340,128,10.0,20.6,0.0085,,
1.0425,129,10.7,20.6,0.0085,,
1.0510,130,11.5,20.6,0.0075,,
1.0595,131,12.1,20.6,0.0075,,
1.0680,132,12.8,20.6,0.0075,,
1.0755,133,13.5,20.6,0.0075,,
1.0840,134,14.2,20.6,0.0085,,
1.0920,135,15.0,20.6,0.0080,,
1.1005,136,15.7,20.6,0.0075,,
1.1090,137,16.3,20.6,0.0075,,
1.1175,138,17.2,20.6,0.0075,,
1.1250,139,17.9,20.6,0.0075,,
1.1335,140,18.6,20.6,0.0085,,
1.1420,141,19.3,20.6,0.0085,,
1.1505,142,20.1,20.6,0.0075,,
1.1590,143,20.9,20.6,0.0075,,
1.1670,144,21.8,20.6,0.0075,,
1.1750,145,22.5,20.6,0.0080,,
1.1830,146,23.5,20.6,0.0080,,
1.1915,147,24.5,20.6,0.0085,,
1.2000,148,25.4,20.6,0.0075,,
1.2085,149,26.5,20.6,0.0075,,
1.2170,150,27.4,20.6,0.0075,,
1.2245,151,28.4,20.6,0.0075,,
1.2330,152,29.6,20.6,0.0085,,
1.2415,153,30.7,20.6,0.0085,,
1.2500,154,31.9,20.6,0.0075,,
1.2580,155,33.1,20.6,0.0075,,
1.2665,156,34.4,20.6,0.0075,,
1.2750,157,35.7,20.6,0.0085,,
1.2825,158,37.1,20.6,0.0075,,
1.2910,159,38.7,20.6,0.0085,,
1.2995,160,40.3,20.6,0.0075,,
1.3080,161,42.2,20.6,0.0075,,
1.3165,162,44.0,20.6,0.0075,,
1.3250,163,45.8,20.6,0.0085,,
1.3325,164,47.9,20.6,0.0075,,
1.3410,165,50.4,20.6,0.0085,,
1.3490,166,53.2,20.6,0.0075,,
1.3575,167,56.2,20.6,0.0075,,
1.3660,168,59.4,20.6,0.0075,,
1.3735,169,62.5,20.6,0.0075,,
1.3820,170,66.4,20.6,0.0085,,
1.3905,171,70.8,20.6,0.0085,,
1.3990,172,75.6,20.6,0.0075,,
1.4075,173,80.8,20.6,0.0075,,
1.4160,174,86.5,20.6,0.0075,,
1.4235,175,92.1,20.6,0.0075,,
1.4320,176,98.6,20.6,0.0085,,
1.4405,177,105.3,20.6,0.0085,,
1.4485,178,112.1,20.6,0.0075,,
1.4570,179,119.5,20.6,0.0075,,
1.4655,180,126.8,20.6,0.0075,,
1.4730,181,133.4,20.6,0.0075,,
1.4815,182,140.4,20.6,0.0085,,
1.4900,183,146.9,20.6,0.0085,,
1.4985,184,153.3,20.6,0.0075,,
1.5070,185,159.0,20.6,0.0075,,
1.5155,186,164.4,20.6,0.0075,,
1.5230,187,168.7,20.6,0.0075,,
1.5315,188,173.1,20.6,0.0085,,
1.5395,189,176.9,20.6,0.0080,,
1.5480,190,180.2,20.6,0.0075,,
1.5565,191,183.0,20.6,0.0075,,
1.5650,192,185.0,20.6,0.0075,,
1.5650,432,193.3,20.7,0.0000,,
1.5655,433,193.3,20.7,0.0005,,
1.5675,434,193.3,20.7,0.0015,,
1.5700,435,193.3,20.7,0.0020,,
1.5740,436,193.4,20.7,0.0030,,
1.5800,437,193.6,20.7,0.0045,,
1.5885,438,193.9,20.7,0.0070,,
1.5960,439,194.6,20.7,0.0060,,
1.6045,440,195.3,20.7,0.0070,,
1.6130,441,196.2,20.7,0.0065,,
1.6215,442,197.2,20.7,0.0065,,
1.6300,443,197.9,20.7,0.0065,,
1.6385,444,198.7,20.7,0.0070,,
1.6460,445,199.5,20.7,0.0060,,
1.6545,446,200.3,20.7,0.0070,,
1.6625,447,201.0,20.7,0.0060,,
1.6710,448,201.8,20.7,0.0065,,
1.6795,449,202.6,20.7,0.0065,,
1.6880,450,203.1,20.7,0.0070,,
1.6955,451,203.7,20.7,0.0060,,
1.7040,452,204.5,20.7,0.0070,,
1.7125,453,205.1,20.7,0.0065,,
1.7210,454,205.8,20.7,0.0065,,
1.7295,455,206.4,20.7,0.0065,,
1.7375,456,206.8,20.7,0.0065,,
1.7455,457,207.5,20.7,0.0065,,
1.7535,458,208.0,20.7,0.0065,,
1.7620,459,208.6,20.7,0.0065,,
1.7705,460,209.2,20.7,0.0065,,
1.7790,461,209.8,20.7,0.0065,,
1.7875,462,210.2,20.7,0.0070,,
1.7950,463,210.8,20.7,0.0060,,
1.8035,464,211.3,20.7,0.0070,,
1.8120,465,211.8,20.7,0.0065,,
1.8205,466,212.2,20.7,0.0065,,
1.8290,467,212.7,20.7,0.0065,,
1.8370,468,213.2,20.7,0.0065,,
1.8450,469,213.7,20.7,0.0065,,
1.8530,470,214.1,20.7,0.0065,,
1.8615,471,214.5,20.7,0.0065,,
1.8700,472,215.0,20.7,0.0065,,
1.8785,473,215.5,20.7,0.0065,,
1.8870,474,215.8,20.7,0.0070,,
1.8945,475,216.2,20.7,0.0065,,
1.9030,476,216.7,20.7,0.0070,,
1.9115,477,217.1,20.7,0.0065,,
1.9200,478,217.5,20.7,0.0065,,
1.9280,479,217.9,20.7,0.0060,,
1.9365,480,218.3,20.7,0.0070,,
1.9440,481,218.7,20.7,0.0065,,
1.9525,482,219.1,20.7,0.0070,,
1.9610,483,219.4,20.7,0.0065,,
1.9695,484,219.6,20.7,0.0065,,
1.9780,485,220.0,20.7,0.0065,,
1.9855,486,220.4,20.7,0.0060,,
1.9940,487,220.7,20.7,0.0070,,
2.0025,488,221.0,20.7,0.0070,,
2.0110,489,221.3,20.7,0.0065,,
2.0195,490,221.7,20.7,0.0065,,
2.0275,491,222.1,20.7,0.0060,,
2.0355,492,222.4,20.7,0.0065,,
2.0435,493,222.7,20.7,0.0065,,
2.0520,494,222.9,20.7,0.0070,,
2.0605,495,223.3,20.7,0.0065,,
2.0690,496,223.5,20.7,0.0065,,
2.0775,497,223.8,20.7,0.0065,,
2.0850,498,224.2,20.7,0.0060,,
2.0935,499,224.5,20.7,0.0070,,
2.1020,500,224.8,20.7,0.0070,,
2.1105,501,225.1,20.7,0.0065,,
2.1185,502,225.3,20.7,0.0060,,
2.1270,503,225.6,20.7,0.0065,,
2.1350,504,225.9,20.7,0.0065,,
2.1430,505,226.2,20.7,0.0065,,
2.1515,506,226.6,20.7,0.0070,,
2.1600,507,226.8,20.7,0.0065,,
2.1685,508,227.1,20.7,0.0065,,
2.1770,509,227.2,20.7,0.0065,,
2.1845,510,227.4,20.7,0.0060,,
2.1930,511,227.7,20.7,0.0070,,
2.2015,512,228.0,20.7,0.0070,,
2.2095,513,228.2,20.7,0.0060,,
2.2180,514,228.5,20.7,0.0065,,
2.2265,515,228.8,20.7,0.0065,,
2.2340,516,229.0,20.7,0.0060,,
2.2425,517,229.3,20.7,0.0070,,
2.2510,518,229.5,20.7,0.0070,,
2.2595,519,229.7,20.7,0.0065,,
2.2680,520,230.0,20.7,0.0065,,
2.2765,521,230.2,20.7,0.0065,,
2.2840,522,230.4,20.7,0.0060,,
2.2925,523,230.6,20.7,0.0070,,
2.3005,524,230.9,20.7,0.0065,,
2.3090,525,231.2,20.7,0.0065,,
2.3175,526,231.5,20.7,0.0065,,
2.3260,527,231.7,20.7,0.0065,,
2.3345,528,231.8,20.7,0.0070,,
2.3420,529,232.0,20.7,0.0060,,
2.3505,530,232.3,20.7,0.0070,,
2.3590,531,232.5,20.7,0.0065,,
2.3675,532,232.7,20.7,0.0065,,
2.3755,533,232.9,20.7,0.0060,,
2.3840,534,233.1,20.7,0.0070,,
2.3915,535,233.4,20.7,0.0060,,
2.4000,536,233.6,20.7,0.0070,,
2.4085,537,233.8,20.7,0.0065,,
2.4170,538,234.0,20.7,0.0065,,
2.4255,539,234.1,20.7,0.0065,,
2.4325,540,234.4,20.7,0.0060,,
2.4335,541,234.6,20.7,0.0010,,
2.4340,542,234.7,20.7,0.0005,,
2.4350,543,234.7,20.7,0.0010,,
2.4365,544,234.6,20.7,0.0010,,
2.4380,545,234.8,20.7,0.0010,,
2.4400,546,234.8,20.7,0.0015,,
2.4430,547,234.8,20.7,0.0025,,
2.4470,548,234.8,20.7,0.0035,,
2.4525,549,235.0,20.7,0.0040,,
Scope 1/1, Sample 14/24 (POC_200_20200913_RUN_5)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-61.4,20.6,NaN,,
0.0010,1,-62.3,20.6,0.0010,,
0.0025,2,-62.4,20.6,0.0015,,
0.0050,3,-62.6,20.6,0.0020,,
0.0090,4,-62.7,20.6,0.0035,,
0.0150,5,-62.9,20.6,0.0055,,
0.0235,6,-62.9,20.6,0.0075,,
0.0320,7,-63.0,20.6,0.0075,,
0.0405,8,-63.0,20.6,0.0075,,
0.0485,9,-62.9,20.6,0.0075,,
0.0565,10,-62.9,20.6,0.0075,,
0.0645,11,-62.6,20.6,0.0075,,
0.0730,12,-62.4,20.6,0.0075,,
0.0815,13,-62.0,20.6,0.0075,,
0.0900,14,-61.6,20.6,0.0075,,
0.0985,15,-61.1,20.6,0.0075,,
0.1060,16,-60.6,20.6,0.0070,,
0.1145,17,-60.1,20.6,0.0075,,
0.1230,18,-59.5,20.6,0.0075,,
0.1315,19,-59.0,20.6,0.0075,,
0.1395,20,-58.2,20.6,0.0075,,
0.1480,21,-57.5,20.6,0.0075,,
0.1555,22,-56.8,20.6,0.0070,,
0.1640,23,-56.0,20.6,0.0075,,
0.1725,24,-55.2,20.6,0.0075,,
0.1810,25,-54.3,20.6,0.0075,,
0.1895,26,-53.4,20.6,0.0075,,
0.1980,27,-52.6,20.6,0.0075,,
0.2055,28,-51.7,20.6,0.0070,,
0.2140,29,-50.7,20.6,0.0075,,
0.2225,30,-49.6,20.6,0.0075,,
0.2305,31,-48.6,20.6,0.0075,,
0.2390,32,-47.6,20.6,0.0075,,
0.2475,33,-46.7,20.6,0.0075,,
0.2550,34,-45.8,20.6,0.0070,,
0.2635,35,-44.8,20.6,0.0075,,
0.2720,36,-43.8,20.6,0.0075,,
0.2805,37,-42.9,20.6,0.0075,,
0.2890,38,-42.0,20.6,0.0075,,
0.2975,39,-41.2,20.6,0.0085,,
0.3050,40,-40.3,20.6,0.0070,,
0.3135,41,-39.5,20.6,0.0075,,
0.3220,42,-38.5,20.6,0.0075,,
0.3300,43,-37.8,20.6,0.0075,,
0.3385,44,-36.9,20.6,0.0075,,
0.3470,45,-36.2,20.6,0.0075,,
0.3545,46,-35.5,20.6,0.0070,,
0.3630,47,-34.7,20.6,0.0075,,
0.3715,48,-34.0,20.6,0.0075,,
0.3800,49,-33.3,20.6,0.0075,,
0.3885,50,-32.5,20.6,0.0075,,
0.3965,51,-31.8,20.6,0.0075,,
0.4045,52,-31.2,20.6,0.0075,,
0.4125,53,-30.5,20.6,0.0075,,
0.4210,54,-29.9,20.6,0.0075,,
0.4295,55,-29.2,20.6,0.0075,,
0.4380,56,-28.6,20.6,0.0075,,
0.4465,57,-27.9,20.6,0.0075,,
0.4540,58,-27.3,20.6,0.0070,,
0.4625,59,-26.7,20.6,0.0075,,
0.4710,60,-26.1,20.6,0.0075,,
0.4795,61,-25.5,20.6,0.0075,,
0.4875,62,-24.9,20.6,0.0075,,
0.4960,63,-24.3,20.6,0.0075,,
0.5040,64,-23.8,20.6,0.0075,,
0.5120,65,-23.2,20.6,0.0075,,
0.5205,66,-22.6,20.6,0.0075,,
0.5290,67,-22.0,20.6,0.0075,,
0.5375,68,-21.4,20.6,0.0075,,
0.5460,69,-20.8,20.6,0.0075,,
0.5535,70,-20.4,20.6,0.0070,,
0.5620,71,-19.8,20.6,0.0075,,
0.5705,72,-19.3,20.6,0.0075,,
0.5785,73,-18.7,20.6,0.0075,,
0.5870,74,-18.2,20.6,0.0075,,
0.5955,75,-17.6,20.6,0.0075,,
0.6030,76,-17.2,20.6,0.0070,,
0.6115,77,-16.6,20.6,0.0075,,
0.6200,78,-16.1,20.6,0.0075,,
0.6285,79,-15.6,20.6,0.0075,,
0.6370,80,-15.0,20.6,0.0075,,
0.6455,81,-14.4,20.6,0.0075,,
0.6530,82,-14.0,20.6,0.0070,,
0.6615,83,-13.4,20.6,0.0075,,
0.6700,84,-12.9,20.6,0.0075,,
0.6780,85,-12.4,20.6,0.0075,,
0.6865,86,-11.9,20.6,0.0075,,
0.6950,87,-11.4,20.6,0.0075,,
0.7025,88,-10.9,20.6,0.0070,,
0.7110,89,-10.4,20.6,0.0075,,
0.7195,90,-9.9,20.6,0.0075,,
0.7280,91,-9.4,20.6,0.0075,,
0.7365,92,-8.9,20.6,0.0075,,
0.7450,93,-8.3,20.6,0.0075,,
0.7525,94,-7.9,20.6,0.0070,,
0.7610,95,-7.4,20.6,0.0075,,
0.7690,96,-6.9,20.6,0.0075,,
0.7775,97,-6.4,20.6,0.0075,,
0.7860,98,-5.9,20.6,0.0075,,
0.7945,99,-5.3,20.6,0.0070,,
0.8020,100,-4.9,20.6,0.0070,,
0.8105,101,-4.3,20.6,0.0075,,
0.8190,102,-3.7,20.6,0.0075,,
0.8275,103,-3.1,20.6,0.0075,,
0.8360,104,-2.5,20.6,0.0075,,
0.8440,105,-1.8,20.6,0.0075,,
0.8520,106,-1.2,20.6,0.0075,,
0.8600,107,-0.6,20.6,0.0075,,
0.8685,108,0.0,20.6,0.0075,,
0.8770,109,0.4,20.6,0.0075,,
0.8855,110,0.3,20.6,0.0075,,
0.8940,111,0.8,20.6,0.0075,,
0.9015,112,1.3,20.6,0.0070,,
0.9100,113,1.9,20.6,0.0075,,
0.9185,114,2.6,20.6,0.0075,,
0.9270,115,3.7,20.6,0.0075,,
0.9350,116,3.6,20.6,0.0075,,
0.9435,117,4.3,20.6,0.0075,,
0.9510,118,4.8,20.6,0.0070,,
0.9595,119,5.2,20.6,0.0075,,
0.9680,120,5.7,20.6,0.0075,,
0.9765,121,6.2,20.6,0.0075,,
0.9850,122,6.7,20.6,0.0075,,
0.9935,123,7.2,20.6,0.0075,,
1.0015,124,7.7,20.6,0.0075,,
1.0095,125,8.3,20.6,0.0075,,
1.0175,126,9.0,20.6,0.0075,,
1.0260,127,9.8,20.6,0.0075,,
1.0345,128,10.4,20.6,0.0075,,
1.0430,129,11.2,20.6,0.0075,,
1.0515,130,12.0,20.6,0.0075,,
1.0590,131,12.7,20.6,0.0070,,
1.0675,132,13.4,20.6,0.0075,,
1.0760,133,14.1,20.6,0.0075,,
1.0845,134,14.7,20.6,0.0075,,
1.0930,135,15.4,20.6,0.0075,,
1.1010,136,16.1,20.6,0.0075,,
1.1090,137,16.8,20.6,0.0075,,
1.1170,138,17.6,20.6,0.0075,,
1.1255,139,18.4,20.6,0.0075,,
1.1340,140,19.1,20.6,0.0075,,
1.1425,141,19.9,20.6,0.0075,,
1.1510,142,20.7,20.6,0.0075,,
1.1585,143,21.5,20.6,0.0070,,
1.1670,144,22.4,20.6,0.0075,,
1.1755,145,23.2,20.6,0.0075,,
1.1840,146,24.2,20.6,0.0075,,
1.1920,147,25.2,20.6,0.0075,,
1.2005,148,26.1,20.6,0.0075,,
1.2080,149,27.1,20.6,0.0070,,
1.2165,150,28.2,20.6,0.0075,,
1.2250,151,29.3,20.6,0.0075,,
1.2335,152,30.5,20.6,0.0075,,
1.2420,153,31.6,20.6,0.0075,,
1.2505,154,32.7,20.6,0.0075,,
1.2580,155,34.1,20.6,0.0070,,
1.2665,156,35.4,20.6,0.0075,,
1.2745,157,36.9,20.6,0.0075,,
1.2830,158,38.4,20.6,0.0075,,
1.2915,159,40.0,20.6,0.0075,,
1.3000,160,41.8,20.6,0.0075,,
1.3075,161,43.5,20.6,0.0070,,
1.3160,162,45.7,20.6,0.0075,,
1.3245,163,47.9,20.6,0.0075,,
1.3330,164,50.4,20.6,0.0075,,
1.3415,165,53.1,20.6,0.0075,,
1.3495,166,56.1,20.6,0.0075,,
1.3575,167,59.0,20.6,0.0075,,
1.3660,168,62.5,20.6,0.0075,,
1.3740,169,66.5,20.6,0.0075,,
1.3825,170,71.1,20.6,0.0075,,
1.3910,171,75.8,20.6,0.0075,,
1.3995,172,81.0,20.6,0.0075,,
1.4070,173,86.1,20.6,0.0070,,
1.4155,174,92.1,20.6,0.0075,,
1.4240,175,98.7,20.6,0.0075,,
1.4325,176,105.3,20.6,0.0075,,
1.4405,177,112.2,20.6,0.0075,,
1.4490,178,119.7,20.6,0.0075,,
1.4565,179,126.4,20.6,0.0070,,
1.4650,180,133.5,20.6,0.0075,,
1.4735,181,140.5,20.6,0.0075,,
1.4820,182,147.2,20.6,0.0075,,
1.4905,183,153.3,20.6,0.0075,,
1.4990,184,159.1,20.6,0.0075,,
1.5065,185,164.0,20.6,0.0070,,
1.5150,186,169.1,20.6,0.0075,,
1.5235,187,173.6,20.6,0.0075,,
1.5320,188,177.5,20.6,0.0075,,
1.5400,189,180.8,20.6,0.0075,,
1.5485,190,183.7,20.6,0.0075,,
1.5550,191,185.1,20.6,0.0065,,
1.5550,431,193.5,20.7,0.0000,,
1.5555,432,193.4,20.7,0.0005,,
1.5570,433,193.4,20.7,0.0015,,
1.5595,434,193.5,20.7,0.0025,,
1.5635,435,193.4,20.7,0.0035,,
1.5700,436,193.7,20.7,0.0060,,
1.5785,437,194.2,20.7,0.0075,,
1.5860,438,194.9,20.7,0.0075,,
1.5945,439,195.6,20.7,0.0085,,
1.6030,440,196.4,20.7,0.0085,,
1.6115,441,197.3,20.7,0.0075,,
1.6195,442,198.3,20.7,0.0075,,
1.6280,443,199.1,20.7,0.0075,,
1.6355,444,199.8,20.7,0.0075,,
1.6440,445,200.5,20.7,0.0085,,
1.6525,446,201.3,20.7,0.0075,,
1.6610,447,202.1,20.7,0.0075,,
1.6695,448,202.8,20.7,0.0075,,
1.6780,449,203.5,20.7,0.0075,,
1.6855,450,204.1,20.7,0.0075,,
1.6940,451,204.7,20.7,0.0085,,
1.7020,452,205.3,20.7,0.0080,,
1.7105,453,205.9,20.7,0.0075,,
1.7190,454,206.6,20.7,0.0075,,
1.7275,455,207.2,20.7,0.0075,,
1.7350,456,207.6,20.7,0.0075,,
1.7435,457,208.2,20.7,0.0085,,
1.7520,458,208.9,20.7,0.0085,,
1.7605,459,209.5,20.7,0.0075,,
1.7690,460,210.1,20.7,0.0075,,
1.7770,461,210.6,20.7,0.0075,,
1.7855,462,211.0,20.7,0.0085,,
1.7930,463,211.5,20.7,0.0075,,
1.8015,464,211.9,20.7,0.0085,,
1.8100,465,212.4,20.7,0.0075,,
1.8185,466,212.9,20.7,0.0075,,
1.8270,467,213.4,20.7,0.0075,,
1.8355,468,213.8,20.7,0.0085,,
1.8430,469,214.2,20.7,0.0075,,
1.8515,470,214.6,20.7,0.0085,,
1.8600,471,215.1,20.7,0.0075,,
1.8680,472,215.5,20.7,0.0075,,
1.8765,473,215.9,20.7,0.0075,,
1.8850,474,216.3,20.7,0.0075,,
1.8925,475,216.7,20.7,0.0075,,
1.9010,476,217.3,20.7,0.0085,,
1.9095,477,217.6,20.7,0.0085,,
1.9180,478,218.0,20.7,0.0075,,
1.9265,479,218.4,20.7,0.0075,,
1.9345,480,218.8,20.7,0.0075,,
1.9425,481,219.2,20.7,0.0080,,
1.9510,482,219.6,20.7,0.0085,,
1.9590,483,219.9,20.7,0.0080,,
1.9675,484,220.3,20.7,0.0075,,
1.9760,485,220.6,20.7,0.0075,,
1.9845,486,220.9,20.7,0.0075,,
1.9920,487,221.2,20.7,0.0075,,
