Task,T3402
Scope 1/1, Sample 1/4 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
2.3640,532,234.0,20.2,0.0095,,
2.3720,533,234.2,20.2,0.0090,,
2.3775,534,234.4,20.2,0.0070,,
2.3805,535,234.6,20.2,0.0035,,
2.3815,536,234.7,20.2,0.0010,,
2.3825,537,234.8,20.2,0.0010,,
2.3835,538,234.8,20.2,0.0010,,
2.3855,539,234.8,20.2,0.0020,,
2.3875,540,234.8,20.2,0.0025,,
2.3910,541,234.9,20.2,0.0045,,
2.3955,542,235.0,20.2,0.0055,,
2.4015,543,235.0,20.2,0.0060,,
