Task,T3358
Scope 1/1, Sample 1/23 (junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.0265,127,12.3,22.7,0.0070,,
1.0340,128,13.0,22.7,0.0070,,
1.0425,129,13.7,22.7,0.0075,,
1.0510,130,14.4,22.7,0.0070,,
1.0595,131,15.2,22.7,0.0070,,
1.0680,132,16.0,22.7,0.0070,,
1.0765,133,16.8,22.7,0.0070,,
1.0840,134,17.4,22.7,0.0070,,
1.0925,135,18.3,22.7,0.0075,,
1.1010,136,19.1,22.7,0.0070,,
1.1090,137,19.9,22.7,0.0065,,
1.1175,138,20.8,22.7,0.0070,,
1.1260,139,21.6,22.7,0.0070,,
1.1335,140,22.4,22.7,0.0070,,
1.1420,141,23.3,22.7,0.0075,,
1.1505,142,24.2,22.7,0.0075,,
1.1590,143,25.2,22.7,0.0070,,
1.1675,144,26.2,22.7,0.0070,,
1.1755,145,27.2,22.7,0.0065,,
1.1835,146,28.1,22.7,0.0075,,
1.1915,147,29.2,22.7,0.0075,,
1.2000,148,30.4,22.7,0.0075,,
1.2085,149,31.5,22.7,0.0070,,
1.2170,150,32.9,22.7,0.0070,,
1.2255,151,34.2,22.7,0.0070,,
1.2340,152,35.4,22.7,0.0075,,
1.2415,153,36.8,22.7,0.0070,,
1.2500,154,38.3,22.7,0.0075,,
1.2585,155,39.9,22.7,0.0070,,
1.2665,156,41.7,22.7,0.0065,,
1.2750,157,43.6,22.7,0.0070,,
1.2835,158,45.5,22.7,0.0075,,
1.2910,159,47.6,22.7,0.0070,,
1.2995,160,49.9,22.7,0.0075,,
1.3080,161,52.4,22.7,0.0070,,
1.3165,162,55.3,22.7,0.0070,,
1.3250,163,58.5,22.7,0.0070,,
1.3335,164,61.8,22.7,0.0075,,
1.3410,165,65.5,22.7,0.0070,,
1.3495,166,69.6,22.7,0.0075,,
1.3575,167,74.3,22.7,0.0065,,
1.3660,168,79.5,22.7,0.0070,,
1.3745,169,85.0,22.7,0.0070,,
1.3830,170,90.6,22.7,0.0075,,
1.3905,171,97.6,22.7,0.0070,,
1.3990,172,104.9,22.7,0.0075,,
1.4075,173,112.7,22.7,0.0070,,
1.4160,174,120.5,22.7,0.0070,,
1.4245,175,128.6,22.7,0.0070,,
1.4320,176,135.7,22.7,0.0070,,
1.4405,177,143.9,22.7,0.0075,,
1.4490,178,151.5,22.7,0.0075,,
1.4570,179,158.1,22.7,0.0065,,
1.4655,180,164.3,22.7,0.0070,,
1.4740,181,169.5,22.7,0.0070,,
1.4815,182,173.8,22.7,0.0070,,
1.4900,183,177.8,22.7,0.0075,,
1.4985,184,181.1,22.7,0.0075,,
1.5070,185,183.9,22.7,0.0070,,
1.5130,186,185.1,22.7,0.0065,,
1.5130,426,192.1,22.7,0.0000,,
1.5135,427,192.2,22.7,0.0005,,
1.5150,428,192.2,22.7,0.0015,,
1.5175,429,192.3,22.7,0.0030,,
1.5215,430,192.3,22.7,0.0040,,
1.5280,431,192.5,22.7,0.0065,,
1.5365,432,192.8,22.7,0.0085,,
1.5440,433,193.4,22.7,0.0085,,
1.5525,434,194.1,22.7,0.0095,,
1.5610,435,195.0,22.7,0.0095,,
1.5695,436,195.9,22.7,0.0085,,
1.5775,437,196.8,22.7,0.0080,,
1.5860,438,197.7,22.7,0.0085,,
1.5935,439,198.4,22.7,0.0085,,
1.6020,440,199.3,22.7,0.0095,,
1.6105,441,200.1,22.7,0.0095,,
1.6190,442,200.9,22.7,0.0085,,
1.6275,443,201.6,22.7,0.0085,,
1.6360,444,202.3,22.7,0.0085,,
1.6440,445,203.0,22.7,0.0090,,
1.6520,446,203.7,22.7,0.0090,,
1.6600,447,204.4,22.7,0.0090,,
1.6685,448,205.1,22.7,0.0085,,
1.6770,449,205.8,22.7,0.0085,,
1.6855,450,206.5,22.7,0.0085,,
1.6940,451,206.9,22.7,0.0095,,
1.7015,452,207.5,22.7,0.0085,,
1.7100,453,208.2,22.7,0.0095,,
1.7185,454,208.7,22.7,0.0085,,
1.7270,455,209.3,22.7,0.0085,,
1.7350,456,209.9,22.7,0.0080,,
1.7435,457,210.4,22.7,0.0095,,
1.7515,458,210.9,22.7,0.0090,,
1.7595,459,211.4,22.7,0.0090,,
1.7680,460,211.9,22.7,0.0085,,
1.7765,461,212.4,22.7,0.0085,,
1.7850,462,212.9,22.7,0.0085,,
1.7935,463,213.3,22.7,0.0095,,
1.8010,464,213.7,22.7,0.0085,,
1.8095,465,214.1,22.7,0.0095,,
1.8180,466,214.6,22.7,0.0085,,
1.8260,467,215.1,22.7,0.0080,,
1.8345,468,215.5,22.7,0.0085,,
1.8430,469,215.9,22.7,0.0095,,
1.8505,470,216.3,22.7,0.0085,,
1.8590,471,216.8,22.7,0.0095,,
1.8675,472,217.2,22.7,0.0085,,
1.8760,473,217.6,22.7,0.0085,,
1.8845,474,217.9,22.7,0.0085,,
1.8930,475,218.3,22.7,0.0095,,
1.9005,476,218.7,22.7,0.0085,,
1.9090,477,219.0,22.7,0.0095,,
1.9175,478,219.5,22.7,0.0085,,
1.9255,479,219.9,22.7,0.0080,,
1.9340,480,220.3,22.7,0.0085,,
1.9425,481,220.6,22.7,0.0095,,
1.9500,482,221.0,22.7,0.0085,,
1.9585,483,221.3,22.7,0.0095,,
1.9670,484,221.6,22.7,0.0085,,
1.9755,485,221.9,22.7,0.0085,,
1.9840,486,222.3,22.7,0.0085,,
1.9925,487,222.6,22.7,0.0095,,
2.0000,488,222.9,22.7,0.0085,,
2.0085,489,223.3,22.7,0.0095,,
2.0165,490,223.5,22.7,0.0080,,
2.0250,491,223.8,22.7,0.0085,,
2.0335,492,224.1,22.7,0.0085,,
2.0420,493,224.3,22.7,0.0095,,
2.0495,494,224.7,22.7,0.0085,,
2.0580,495,225.0,22.7,0.0095,,
2.0665,496,225.4,22.7,0.0085,,
2.0750,497,225.6,22.7,0.0085,,
2.0835,498,226.0,22.7,0.0085,,
2.0915,499,226.3,22.7,0.0080,,
2.0995,500,226.5,22.7,0.0090,,
2.1075,501,226.8,22.7,0.0090,,
2.1160,502,227.0,22.7,0.0085,,
2.1245,503,227.3,22.7,0.0085,,
2.1330,504,227.6,22.7,0.0085,,
2.1415,505,227.9,22.7,0.0085,,
2.1490,506,228.0,22.7,0.0085,,
2.1575,507,228.3,22.7,0.0095,,
2.1660,508,228.6,22.7,0.0085,,
2.1745,509,228.8,22.7,0.0085,,
2.1825,510,229.1,22.7,0.0080,,
2.1910,511,229.4,22.7,0.0085,,
2.1985,512,229.5,22.7,0.0085,,
2.2070,513,229.8,22.7,0.0095,,
2.2155,514,230.0,22.7,0.0095,,
2.2240,515,230.3,22.7,0.0085,,
2.2325,516,230.5,22.7,0.0085,,
2.2410,517,230.8,22.7,0.0085,,
2.2485,518,231.1,22.7,0.0085,,
2.2570,519,231.4,22.7,0.0095,,
2.2655,520,231.6,22.7,0.0095,,
2.2735,521,231.9,22.7,0.0080,,
2.2820,522,232.0,22.7,0.0085,,
2.2905,523,232.2,22.7,0.0085,,
2.2980,524,232.4,22.7,0.0085,,
2.3065,525,232.6,22.7,0.0095,,
2.3150,526,232.9,22.7,0.0095,,
2.3235,527,233.1,22.7,0.0085,,
2.3320,528,233.3,22.7,0.0085,,
2.3405,529,233.6,22.7,0.0085,,
2.3480,530,233.7,22.7,0.0085,,
2.3560,531,233.9,22.7,0.0090,,
2.3640,532,234.0,22.7,0.0090,,
2.3695,533,234.2,22.7,0.0055,,
2.3740,534,234.4,22.7,0.0045,,
2.3760,535,234.6,22.7,0.0020,,
2.3770,536,234.6,22.7,0.0010,,
2.3790,537,234.8,22.7,0.0020,,
2.3810,538,234.8,22.7,0.0020,,
2.3845,539,234.8,22.7,0.0035,,
2.3885,540,234.9,22.7,0.0040,,
2.3920,541,235.0,22.7,0.0050,,
Scope 1/1, Sample 13/23 (INITIAL_1_20200916_RUN_11)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-67.5,22.7,NaN,,
0.0005,1,-67.7,22.7,0.0005,,
0.0025,2,-67.8,22.7,0.0020,,
0.0050,3,-67.9,22.7,0.0025,,
0.0090,4,-67.9,22.7,0.0035,,
0.0150,5,-67.9,22.7,0.0055,,
0.0235,6,-67.8,22.7,0.0075,,
0.0310,7,-67.9,22.7,0.0075,,
0.0395,8,-67.9,22.7,0.0085,,
0.0480,9,-67.7,22.7,0.0085,,
0.0565,10,-67.4,22.7,0.0075,,
0.0650,11,-67.0,22.7,0.0075,,
0.0735,12,-66.5,22.7,0.0075,,
0.0810,13,-66.2,22.7,0.0075,,
0.0895,14,-65.7,22.7,0.0085,,
0.0975,15,-65.2,22.7,0.0080,,
0.1060,16,-64.5,22.7,0.0075,,
0.1145,17,-63.8,22.7,0.0075,,
0.1230,18,-63.2,22.7,0.0075,,
0.1305,19,-62.4,22.7,0.0075,,
0.1390,20,-61.6,22.7,0.0085,,
0.1475,21,-60.9,22.7,0.0085,,
0.1560,22,-60.0,22.7,0.0075,,
0.1645,23,-59.1,22.7,0.0075,,
0.1725,24,-58.1,22.7,0.0075,,
0.1805,25,-57.2,22.7,0.0080,,
0.1885,26,-56.2,22.7,0.0080,,
0.1970,27,-55.3,22.7,0.0085,,
0.2055,28,-54.3,22.7,0.0075,,
0.2140,29,-53.2,22.7,0.0075,,
0.2225,30,-52.1,22.7,0.0075,,
0.2300,31,-51.0,22.7,0.0075,,
0.2385,32,-49.9,22.7,0.0085,,
0.2470,33,-48.8,22.7,0.0085,,
0.2555,34,-47.6,22.7,0.0075,,
0.2635,35,-46.6,22.7,0.0075,,
0.2720,36,-45.4,22.7,0.0075,,
0.2805,37,-44.6,22.7,0.0085,,
0.2880,38,-43.5,22.7,0.0075,,
0.2965,39,-42.5,22.7,0.0085,,
0.3050,40,-41.6,22.7,0.0075,,
0.3135,41,-40.5,22.7,0.0075,,
0.3220,42,-39.7,22.7,0.0075,,
0.3305,43,-38.7,22.7,0.0085,,
0.3380,44,-37.9,22.7,0.0075,,
0.3465,45,-37.0,22.7,0.0085,,
0.3545,46,-36.2,22.7,0.0075,,
0.3630,47,-35.4,22.7,0.0075,,
0.3715,48,-34.6,22.7,0.0075,,
0.3800,49,-33.9,22.7,0.0085,,
0.3875,50,-33.0,22.7,0.0075,,
0.3960,51,-32.3,22.7,0.0085,,
0.4045,52,-31.4,22.7,0.0075,,
0.4130,53,-30.8,22.7,0.0075,,
0.4215,54,-30.1,22.7,0.0075,,
0.4295,55,-29.4,22.7,0.0080,,
0.4375,56,-28.6,22.7,0.0080,,
0.4455,57,-27.9,22.7,0.0080,,
0.4540,58,-27.3,22.7,0.0075,,
0.4625,59,-26.5,22.7,0.0075,,
0.4710,60,-25.9,22.7,0.0075,,
0.4795,61,-25.2,22.7,0.0085,,
0.4870,62,-24.6,22.7,0.0075,,
0.4955,63,-23.9,22.7,0.0085,,
0.5040,64,-23.3,22.7,0.0075,,
0.5125,65,-22.6,22.7,0.0075,,
0.5205,66,-22.1,22.7,0.0075,,
0.5290,67,-21.5,22.7,0.0085,,
0.5370,68,-20.9,22.7,0.0080,,
0.5450,69,-20.2,22.7,0.0080,,
0.5535,70,-19.7,22.7,0.0075,,
0.5620,71,-18.9,22.7,0.0075,,
0.5705,72,-18.4,22.7,0.0075,,
0.5790,73,-17.9,22.7,0.0085,,
0.5865,74,-17.3,22.7,0.0075,,
0.5950,75,-16.7,22.7,0.0085,,
0.6035,76,-16.1,22.7,0.0075,,
0.6115,77,-15.5,22.7,0.0075,,
0.6200,78,-15.0,22.7,0.0075,,
0.6285,79,-14.5,22.7,0.0085,,
0.6360,80,-13.8,22.7,0.0075,,
0.6445,81,-13.3,22.7,0.0085,,
0.6530,82,-12.7,22.7,0.0075,,
0.6615,83,-12.1,22.7,0.0075,,
0.6700,84,-11.6,22.7,0.0075,,
0.6785,85,-11.0,22.7,0.0075,,
0.6860,86,-10.5,22.7,0.0075,,
0.6945,87,-10.1,22.7,0.0085,,
0.7025,88,-9.4,22.7,0.0075,,
0.7110,89,-9.0,22.7,0.0075,,
0.7195,90,-8.4,22.7,0.0075,,
0.7280,91,-7.9,22.7,0.0075,,
0.7355,92,-7.4,22.7,0.0075,,
0.7440,93,-6.9,22.7,0.0085,,
0.7525,94,-6.3,22.7,0.0075,,
0.7610,95,-5.8,22.7,0.0075,,
0.7695,96,-5.2,22.7,0.0075,,
0.7780,97,-4.5,22.7,0.0085,,
0.7855,98,-3.9,22.7,0.0075,,
0.7940,99,-3.1,22.7,0.0085,,
0.8020,100,-2.6,22.7,0.0075,,
0.8105,101,-1.9,22.7,0.0075,,
0.8190,102,-1.3,22.7,0.0075,,
0.8275,103,-0.8,22.7,0.0085,,
0.8350,104,-0.1,22.7,0.0075,,
0.8435,105,0.2,22.7,0.0085,,
0.8520,106,0.3,22.7,0.0075,,
0.8605,107,0.8,22.7,0.0075,,
0.8690,108,1.4,22.7,0.0075,,
0.8770,109,2.0,22.7,0.0080,,
0.8850,110,2.9,22.7,0.0080,,
0.8935,111,3.4,22.7,0.0085,,
0.9015,112,3.9,22.7,0.0075,,
0.9100,113,4.5,22.7,0.0075,,
0.9185,114,5.1,22.7,0.0075,,
0.9260,115,5.6,22.7,0.0075,,
0.9345,116,6.1,22.7,0.0085,,
0.9430,117,6.6,22.7,0.0085,,
0.9515,118,7.1,22.7,0.0075,,
0.9600,119,7.6,22.7,0.0075,,
0.9685,120,8.2,22.7,0.0075,,
0.9760,121,8.9,22.7,0.0075,,
0.9845,122,9.8,22.7,0.0085,,
0.9925,123,10.4,22.7,0.0080,,
1.0010,124,11.2,22.7,0.0075,,
1.0095,125,11.9,22.7,0.0075,,
1.0180,126,12.7,22.7,0.0075,,
1.0255,127,13.3,22.7,0.0075,,
1.0340,128,14.1,22.7,0.0085,,
1.0425,129,14.7,22.7,0.0085,,
1.0510,130,15.5,22.7,0.0075,,
1.0595,131,16.1,22.7,0.0075,,
1.0675,132,17.0,22.7,0.0075,,
1.0755,133,17.6,22.7,0.0080,,
1.0840,134,18.3,22.7,0.0085,,
1.0920,135,19.1,22.7,0.0080,,
1.1005,136,19.8,22.7,0.0075,,
1.1090,137,20.6,22.7,0.0075,,
1.1175,138,21.3,22.7,0.0075,,
1.1260,139,22.1,22.7,0.0085,,
1.1335,140,23.0,22.7,0.0075,,
1.1420,141,23.8,22.7,0.0085,,
1.1505,142,24.8,22.7,0.0075,,
1.1585,143,25.6,22.7,0.0075,,
1.1670,144,26.6,22.7,0.0075,,
1.1755,145,27.5,22.7,0.0085,,
1.1830,146,28.4,22.7,0.0075,,
1.1915,147,29.5,22.7,0.0085,,
1.2000,148,30.4,22.7,0.0075,,
1.2085,149,31.6,22.7,0.0075,,
1.2170,150,32.6,22.7,0.0075,,
1.2255,151,33.8,22.7,0.0075,,
1.2330,152,34.9,22.7,0.0075,,
1.2415,153,36.1,22.7,0.0085,,
1.2495,154,37.5,22.7,0.0075,,
1.2580,155,38.9,22.7,0.0075,,
1.2665,156,40.4,22.7,0.0075,,
1.2750,157,41.9,22.7,0.0075,,
1.2825,158,43.3,22.7,0.0075,,
1.2910,159,45.1,22.7,0.0085,,
1.2995,160,46.9,22.7,0.0085,,
1.3080,161,48.8,22.7,0.0075,,
1.3165,162,50.9,22.7,0.0075,,
1.3245,163,53.1,22.7,0.0075,,
1.3325,164,55.4,22.7,0.0080,,
1.3405,165,58.0,22.7,0.0080,,
1.3490,166,60.9,22.7,0.0085,,
1.3575,167,64.5,22.7,0.0075,,
1.3660,168,68.1,22.7,0.0075,,
1.3745,169,72.4,22.7,0.0075,,
1.3820,170,76.3,22.7,0.0075,,
1.3905,171,81.2,22.7,0.0085,,
1.3990,172,86.5,22.7,0.0085,,
1.4075,173,92.4,22.7,0.0075,,
1.4155,174,99.1,22.7,0.0075,,
1.4240,175,105.9,22.7,0.0075,,
1.4315,176,112.3,22.7,0.0075,,
1.4400,177,120.1,22.7,0.0085,,
1.4485,178,127.6,22.7,0.0085,,
1.4570,179,135.4,22.7,0.0075,,
1.4655,180,142.7,22.7,0.0075,,
1.4740,181,149.7,22.7,0.0075,,
1.4815,182,156.0,22.7,0.0075,,
1.4900,183,162.3,22.7,0.0085,,
1.4985,184,167.8,22.7,0.0085,,
1.5065,185,172.8,22.7,0.0075,,
1.5150,186,176.9,22.7,0.0075,,
1.5235,187,180.1,22.7,0.0075,,
1.5310,188,182.7,22.7,0.0075,,
1.5415,189,185.1,22.7,0.0085,,
1.5415,429,191.4,22.7,0.0000,,
1.5420,430,191.3,22.7,0.0005,,
1.5435,431,191.4,22.7,0.0010,,
1.5460,432,191.4,22.7,0.0020,,
1.5500,433,191.5,22.7,0.0030,,
1.5560,434,191.7,22.7,0.0045,,
1.5645,435,192.0,22.7,0.0060,,
1.5720,436,192.6,22.7,0.0060,,
1.5805,437,193.4,22.7,0.0065,,
1.5890,438,194.4,22.7,0.0060,,
1.5975,439,195.4,22.7,0.0060,,
1.6060,440,196.3,22.7,0.0060,,
1.6140,441,197.1,22.7,0.0060,,
1.6220,442,198.1,22.7,0.0060,,
1.6300,443,198.8,22.7,0.0060,,
1.6385,444,199.8,22.7,0.0060,,
1.6470,445,200.6,22.7,0.0060,,
1.6555,446,201.3,22.7,0.0060,,
1.6640,447,202.0,22.7,0.0060,,
1.6715,448,202.7,22.7,0.0060,,
1.6800,449,203.4,22.7,0.0065,,
1.6885,450,204.2,22.7,0.0060,,
1.6970,451,204.9,22.7,0.0060,,
1.7050,452,205.6,22.7,0.0055,,
1.7135,453,206.1,22.7,0.0060,,
1.7210,454,206.7,22.7,0.0055,,
1.7295,455,207.4,22.8,0.0065,,
1.7380,456,208.0,22.7,0.0060,,
1.7465,457,208.5,22.7,0.0060,,
1.7550,458,209.1,22.7,0.0060,,
1.7635,459,209.6,22.7,0.0060,,
1.7710,460,210.0,22.7,0.0060,,
1.7795,461,210.5,22.7,0.0065,,
1.7880,462,211.0,22.7,0.0065,,
1.7960,463,211.6,22.7,0.0055,,
1.8045,464,212.1,22.7,0.0060,,
1.8130,465,212.6,22.7,0.0060,,
1.8205,466,213.1,22.7,0.0060,,
1.8290,467,213.4,22.7,0.0065,,
1.8375,468,214.0,22.7,0.0065,,
1.8460,469,214.6,22.8,0.0060,,
1.8545,470,215.0,22.8,0.0060,,
1.8625,471,215.5,22.7,0.0055,,
1.8710,472,215.9,22.8,0.0065,,
1.8785,473,216.2,22.7,0.0060,,
1.8870,474,216.8,22.8,0.0065,,
1.8955,475,217.1,22.8,0.0060,,
1.9040,476,217.5,22.7,0.0060,,
1.9125,477,218.0,22.8,0.0060,,
1.9210,478,218.2,22.8,0.0060,,
1.9285,479,218.6,22.8,0.0060,,
1.9370,480,219.0,22.8,0.0065,,
1.9450,481,219.3,22.7,0.0060,,
1.9535,482,219.7,22.8,0.0060,,
1.9620,483,220.1,22.8,0.0060,,
1.9705,484,220.4,22.8,0.0060,,
1.9780,485,220.7,22.8,0.0060,,
1.9865,486,221.0,22.8,0.0065,,
1.9950,487,221.3,22.8,0.0065,,
2.0035,488,221.8,22.8,0.0060,,
2.0120,489,222.1,22.8,0.0060,,
2.0200,490,222.4,22.8,0.0055,,
2.0280,491,222.8,22.8,0.0060,,
2.0360,492,223.0,22.8,0.0060,,
2.0445,493,223.5,22.8,0.0065,,
2.0530,494,223.7,22.8,0.0060,,
2.0615,495,224.1,22.8,0.0060,,
2.0700,496,224.3,22.8,0.0060,,
2.0775,497,224.6,22.8,0.0060,,
2.0860,498,225.0,22.8,0.0065,,
2.0945,499,225.3,22.8,0.0065,,
2.1030,500,225.6,22.8,0.0060,,
2.1115,501,225.9,22.8,0.0060,,
2.1195,502,226.2,22.8,0.0060,,
2.1275,503,226.5,22.8,0.0060,,
2.1355,504,226.8,22.8,0.0060,,
2.1440,505,227.0,22.8,0.0065,,
2.1525,506,227.4,22.8,0.0060,,
2.1610,507,227.6,22.8,0.0060,,
2.1695,508,227.9,22.8,0.0060,,
2.1770,509,228.1,22.8,0.0060,,
2.1855,510,228.3,22.8,0.0065,,
2.1940,511,228.6,22.8,0.0065,,
2.2025,512,228.9,22.8,0.0060,,
2.2105,513,229.1,22.8,0.0055,,
2.2190,514,229.4,22.8,0.0060,,
2.2265,515,229.5,22.8,0.0060,,
2.2350,516,229.7,22.8,0.0065,,
2.2435,517,230.1,22.8,0.0065,,
2.2520,518,230.3,22.8,0.0060,,
2.2605,519,230.7,22.8,0.0060,,
2.2690,520,230.8,22.8,0.0060,,
2.2765,521,230.9,22.8,0.0060,,
2.2850,522,231.3,22.8,0.0065,,
2.2935,523,231.4,22.8,0.0065,,
2.3015,524,231.7,22.8,0.0055,,
2.3100,525,231.9,22.8,0.0060,,
2.3185,526,232.1,22.8,0.0060,,
2.3260,527,232.3,22.8,0.0060,,
2.3345,528,232.5,22.8,0.0065,,
2.3430,529,232.7,22.8,0.0065,,
2.3515,530,233.1,22.8,0.0060,,
2.3600,531,233.2,22.8,0.0060,,
2.3680,532,233.5,22.8,0.0055,,
2.3765,533,233.8,22.8,0.0065,,
2.3840,534,233.9,22.8,0.0060,,
2.3925,535,234.1,22.8,0.0065,,
2.4005,536,234.3,22.8,0.0055,,
2.4040,537,234.5,22.8,0.0025,,
2.4045,538,234.6,22.8,0.0005,,
2.4045,539,234.7,22.8,0.0000,,
2.4055,540,234.8,22.8,0.0010,,
2.4070,541,234.7,22.8,0.0010,,
2.4090,542,234.8,22.8,0.0015,,
2.4115,543,234.9,22.8,0.0020,,
2.4160,544,234.9,22.8,0.0030,,
2.4200,545,235.0,22.8,0.0030,,
2.4215,546,235.0,22.8,0.0020,,
Scope 1/1, Sample 14/23 (ACR_244_20200913_RUN_5)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-65.8,22.7,NaN,,
0.0010,1,-66.1,22.7,0.0010,,
0.0025,2,-66.1,22.7,0.0015,,
0.0050,3,-66.2,22.7,0.0025,,
0.0090,4,-66.2,22.7,0.0035,,
0.0150,5,-66.3,22.7,0.0055,,
0.0235,6,-66.2,22.7,0.0075,,
0.0320,7,-66.2,22.7,0.0075,,
0.0405,8,-66.1,22.7,0.0085,,
0.0480,9,-65.9,22.7,0.0075,,
0.0565,10,-65.6,22.7,0.0075,,
0.0650,11,-65.4,22.7,0.0075,,
0.0730,12,-65.0,22.7,0.0075,,
0.0815,13,-64.6,22.7,0.0075,,
0.0900,14,-64.0,22.7,0.0075,,
0.0975,15,-63.6,22.7,0.0075,,
0.1060,16,-63.0,22.7,0.0075,,
0.1145,17,-62.3,22.7,0.0075,,
0.1230,18,-61.6,22.7,0.0075,,
0.1315,19,-60.8,22.7,0.0075,,
0.1400,20,-60.0,22.7,0.0075,,
0.1475,21,-59.2,22.7,0.0075,,
0.1560,22,-58.3,22.7,0.0075,,
0.1640,23,-57.5,22.7,0.0075,,
0.1725,24,-56.6,22.7,0.0075,,
0.1810,25,-55.6,22.7,0.0075,,
0.1895,26,-54.5,22.7,0.0075,,
0.1970,27,-53.5,22.7,0.0075,,
0.2055,28,-52.4,22.7,0.0085,,
0.2140,29,-51.3,22.7,0.0075,,
0.2225,30,-50.2,22.7,0.0075,,
0.2310,31,-49.1,22.7,0.0075,,
0.2390,32,-47.9,22.7,0.0065,,
0.2475,33,-46.9,22.7,0.0085,,
0.2550,34,-45.8,22.7,0.0075,,
0.2635,35,-44.7,22.7,0.0075,,
0.2720,36,-43.7,22.7,0.0075,,
0.2805,37,-42.6,22.7,0.0075,,
0.2890,38,-41.6,22.7,0.0075,,
0.2975,39,-40.7,22.7,0.0085,,
0.3050,40,-39.7,22.7,0.0075,,
0.3135,41,-38.8,22.7,0.0075,,
0.3220,42,-37.9,22.7,0.0075,,
0.3300,43,-37.0,22.7,0.0075,,
0.3385,44,-36.2,22.7,0.0075,,
0.3470,45,-35.4,22.7,0.0085,,
0.3545,46,-34.7,22.7,0.0070,,
0.3630,47,-33.8,22.7,0.0075,,
0.3715,48,-33.1,22.7,0.0075,,
0.3800,49,-32.3,22.7,0.0075,,
0.3885,50,-31.6,22.7,0.0075,,
0.3960,51,-30.9,22.7,0.0075,,
0.4045,52,-30.2,22.7,0.0075,,
0.4130,53,-29.4,22.7,0.0075,,
0.4215,54,-28.7,22.7,0.0075,,
0.4295,55,-28.0,22.7,0.0075,,
0.4380,56,-27.4,22.7,0.0075,,
0.4455,57,-26.7,22.7,0.0075,,
0.4540,58,-26.0,22.7,0.0075,,
0.4625,59,-25.4,22.7,0.0075,,
0.4710,60,-24.7,22.7,0.0075,,
0.4795,61,-24.1,22.7,0.0075,,
0.4880,62,-23.4,22.7,0.0075,,
0.4955,63,-22.9,22.7,0.0075,,
0.5040,64,-22.3,22.7,0.0075,,
0.5125,65,-21.7,22.7,0.0075,,
0.5205,66,-21.0,22.7,0.0075,,
0.5290,67,-20.4,22.7,0.0075,,
0.5375,68,-19.7,22.7,0.0075,,
0.5450,69,-19.3,22.7,0.0075,,
0.5535,70,-18.7,22.7,0.0075,,
0.5620,71,-18.2,22.7,0.0075,,
0.5705,72,-17.5,22.7,0.0075,,
0.5790,73,-17.0,22.7,0.0075,,
0.5875,74,-16.3,22.7,0.0075,,
0.5955,75,-15.9,22.7,0.0080,,
0.6035,76,-15.3,22.7,0.0075,,
0.6115,77,-14.7,22.7,0.0075,,
0.6200,78,-14.1,22.7,0.0075,,
0.6285,79,-13.6,22.7,0.0075,,
0.6370,80,-13.0,22.7,0.0075,,
0.6455,81,-12.5,22.7,0.0085,,
0.6530,82,-11.9,22.7,0.0075,,
0.6615,83,-11.4,22.7,0.0075,,
0.6700,84,-10.8,22.7,0.0075,,
0.6785,85,-10.3,22.7,0.0075,,
0.6865,86,-9.7,22.7,0.0075,,
0.6950,87,-9.2,22.7,0.0085,,
0.7025,88,-8.6,22.7,0.0075,,
0.7110,89,-8.1,22.7,0.0075,,
0.7195,90,-7.5,22.7,0.0075,,
0.7280,91,-7.0,22.7,0.0075,,
0.7365,92,-6.5,22.7,0.0075,,
0.7450,93,-6.0,22.7,0.0075,,
0.7525,94,-5.5,22.7,0.0075,,
0.7610,95,-5.0,22.7,0.0075,,
0.7695,96,-4.3,22.7,0.0075,,
0.7775,97,-3.6,22.7,0.0075,,
0.7860,98,-2.9,22.7,0.0075,,
0.7945,99,-2.2,22.7,0.0075,,
0.8020,100,-1.6,22.7,0.0075,,
0.8105,101,-0.9,22.7,0.0075,,
0.8190,102,-0.3,22.7,0.0075,,
0.8275,103,0.2,22.7,0.0075,,
0.8360,104,0.2,22.7,0.0075,,
0.8445,105,0.6,22.7,0.0075,,
0.8520,106,1.1,22.7,0.0075,,
0.8600,107,1.7,22.7,0.0075,,
0.8685,108,2.5,22.7,0.0075,,
0.8770,109,3.7,22.7,0.0075,,
0.8855,110,3.6,22.7,0.0075,,
0.8940,111,4.3,22.7,0.0075,,
0.9015,112,4.8,22.7,0.0075,,
0.9100,113,5.3,22.7,0.0075,,
0.9185,114,5.7,22.7,0.0075,,
0.9270,115,6.3,22.7,0.0075,,
0.9350,116,6.8,22.7,0.0075,,
0.9435,117,7.3,22.7,0.0075,,
0.9510,118,7.9,22.7,0.0075,,
0.9595,119,8.5,22.7,0.0075,,
0.9680,120,9.2,22.7,0.0075,,
0.9765,121,9.9,22.7,0.0075,,
0.9850,122,10.7,22.7,0.0075,,
0.9935,123,11.4,22.7,0.0075,,
1.0010,124,12.3,22.7,0.0075,,
1.0095,125,13.0,22.7,0.0075,,
1.0180,126,13.7,22.7,0.0075,,
1.0265,127,14.4,22.7,0.0075,,
1.0345,128,15.1,22.7,0.0075,,
1.0430,129,15.9,22.7,0.0075,,
1.0505,130,16.6,22.7,0.0075,,
1.0590,131,17.3,22.7,0.0075,,
